lon,lat,e_vel,n_vel,e_err,n_err,cve,site
111.670500,37.660000,4.491206,-1.411770,0.328024,0.501597,0.000000,D330
111.736000,37.391000,5.470900,-1.410000,0.263671,0.229492,0.000000,D331
111.360000,37.072000,6.360000,-1.440000,0.207016,0.179041,0.000000,D332
110.210000,35.100000,6.557850,-2.000000,0.205372,0.168292,0.000000,D333
110.497000,34.016500,5.871050,-1.505539,0.305164,0.256125,0.000000,D334
110.803500,34.494000,5.787312,-3.220866,0.308058,0.371652,0.000000,D335
110.717000,35.229000,5.970000,-1.940000,0.221635,0.237534,0.000000,D336
110.990000,35.494000,5.960169,-1.190000,0.207096,0.238281,0.000000,D337
111.039500,35.899000,6.156206,-2.026109,0.162442,0.164050,0.000000,D338
111.232500,35.261000,6.289467,-0.841314,0.486544,0.420595,0.000000,D339
111.410000,35.917000,6.140000,-2.040000,0.210555,0.198242,0.000000,D341
111.190000,36.980000,5.568467,-0.810000,0.203224,0.172884,0.000000,D342
111.527000,36.410000,5.265371,-1.980000,0.204342,0.186488,0.000000,D343
111.680000,35.772000,6.070000,-1.110000,0.220731,0.219393,0.000000,D345
111.840000,34.826000,6.080000,-1.770000,0.249644,0.211608,0.000000,D346
111.700000,36.061000,5.371720,-1.865000,0.151451,0.185152,0.000000,D348
112.082000,35.906000,6.061333,-1.822182,0.323303,0.346554,0.000000,D349
112.482000,37.493000,5.820779,-1.782602,0.279508,0.299541,0.000000,D352
112.458500,33.862500,6.000757,-2.287595,0.400656,0.427229,0.000000,D353
108.600000,40.620000,3.660000,-1.200000,0.215123,0.165496,0.000000,D354
107.291000,40.588500,4.274108,-2.012201,0.510906,0.509902,0.000000,D356
109.308000,40.460000,4.188064,-1.550000,0.208300,0.212760,0.000000,D358
110.553000,39.995000,3.680000,-0.450000,0.207766,0.233071,0.000000,D359
105.101500,40.849000,3.094558,-0.479958,0.230705,0.233238,0.000000,D360
112.228500,39.860000,3.982583,-1.057353,0.238537,0.253032,0.000000,D361
107.640500,39.839000,4.997005,-1.142572,0.325000,0.349857,0.000000,D362
110.900000,39.081000,5.180402,-0.620000,0.184089,0.182635,0.000000,D366
111.962000,38.605000,4.520000,-1.470000,0.219216,0.193046,0.000000,D369
108.847000,38.500000,4.776601,-0.460000,0.248305,0.209497,0.000000,D370
108.752000,37.600000,5.971463,-1.677448,0.281760,0.219697,0.000000,D372
110.290000,37.462000,6.250000,-1.420000,0.244245,0.210291,0.000000,D373
110.964000,36.980000,4.590000,-0.880000,0.243881,0.218072,0.000000,D374
108.193000,36.814500,6.598496,-2.788137,0.250000,0.211896,0.000000,D375
108.973000,35.665000,5.540353,-1.543954,0.231034,0.309922,0.000000,D377
109.223000,35.389000,7.414592,-1.624238,0.302324,0.281780,0.000000,D378
108.349000,34.810000,6.140000,-1.540000,0.178294,0.189649,0.000000,D379
108.460000,34.690000,6.380000,-1.860000,0.215019,0.296985,0.000000,D380
109.391000,34.611000,4.942538,-2.289379,0.362664,0.393573,0.000000,D381
108.579000,34.558000,6.237271,-1.443543,0.233238,0.235850,0.000000,D382
108.716000,34.303500,6.891613,-3.028703,0.419076,0.389102,0.000000,D384
109.420000,34.210000,5.552870,-2.650000,0.228425,0.204179,0.000000,D386
106.338500,39.249000,3.640111,-0.841225,0.296816,0.302324,0.000000,DB04
118.242000,25.490000,6.509497,-2.497388,0.600000,0.500000,0.000000,DH05
128.933000,47.754000,1.456303,0.950045,0.399805,0.462498,0.000000,E008
125.685500,52.914500,0.263285,-6.356538,0.323303,0.333204,0.000000,E332
110.750500,42.931000,2.731541,-1.145808,0.302324,0.313209,0.000000,E384
108.930000,42.392000,3.099408,-0.520000,0.300832,0.272213,0.000000,E390
111.228000,41.827000,2.996567,-0.730000,0.192787,0.193821,0.000000,E397
120.818000,29.805000,6.785348,-0.351437,0.440710,0.391312,0.000000,F301
120.148000,29.723000,6.030266,-0.901419,0.700000,0.700000,0.000000,F302
121.598500,29.715500,7.685135,-0.552242,0.384838,0.384187,0.000000,F303
121.443000,29.275000,6.327966,-1.804158,0.600000,0.500000,0.000000,F304
120.880000,29.292500,6.819017,-1.056462,0.400281,0.302324,0.000000,F305
121.194000,28.901000,7.208049,-0.726809,0.365411,0.342381,0.000000,F307
121.589000,28.780500,6.957690,-0.882221,0.398246,0.257099,0.000000,F308
119.600500,28.709000,7.642601,-1.075131,0.344819,0.289007,0.000000,F309
120.686000,28.712500,7.402613,-0.971264,0.380789,0.294151,0.000000,F310
121.310000,28.447000,5.923822,-1.303876,0.500000,0.500000,0.000000,F311
120.756000,28.339000,5.923300,-1.402705,0.600000,0.500000,0.000000,F312
121.283500,28.100000,7.121051,0.333107,0.277308,0.308058,0.000000,F315
119.499000,28.081500,7.685973,-1.185022,0.408167,0.366197,0.000000,F316
120.129000,27.860000,5.220940,-1.701379,0.900000,0.800000,0.000000,F317
120.458000,27.770000,6.420493,-1.002075,0.600000,0.500000,0.000000,F318
120.613500,27.383500,5.889257,-0.036216,0.323110,0.271155,0.000000,F319
120.295500,27.312000,5.939155,-0.660861,0.403609,0.357806,0.000000,F320
119.799000,27.400500,6.694345,-1.060340,0.482830,0.391312,0.000000,F321
118.701000,27.247000,6.117935,-1.798359,0.500000,0.500000,0.000000,F322
120.293500,27.107000,5.863643,-0.335857,0.317057,0.289007,0.000000,F323
119.206000,26.689500,6.422592,-1.059720,0.299541,0.333017,0.000000,F324
119.554000,26.570000,6.014659,-0.800163,0.500000,0.500000,0.000000,F325
118.360000,26.347000,6.113577,-1.897638,0.600000,0.500000,0.000000,F326
119.896000,26.311500,6.281735,-0.435439,0.314006,0.286531,0.000000,F327
118.896000,26.207000,5.486474,-0.454381,0.384187,0.275182,0.000000,F328
118.808000,25.898000,4.740715,-3.379301,0.349857,0.402150,0.000000,F329
118.218500,25.802500,6.255494,-2.228689,0.363352,0.398246,0.000000,F330
119.486000,25.609500,6.145059,-0.514995,0.412311,0.370000,0.000000,F331
119.194000,25.496000,6.784759,-0.564694,0.363352,0.305164,0.000000,F332
118.086500,25.499000,6.734766,-1.128515,0.433042,0.311006,0.000000,F333
116.401000,25.420000,6.999599,-1.771750,0.328976,0.275182,0.000000,F334
117.378000,25.407500,7.119560,-1.482758,0.451774,0.403113,0.000000,F335
119.469000,25.247000,5.408364,-2.399983,0.500000,0.500000,0.000000,F336
119.151000,25.114000,6.707739,-2.099311,0.360555,0.320156,0.000000,F337
117.991000,25.082500,7.228747,-1.598419,0.323303,0.297321,0.000000,F338
115.613000,24.989000,7.068494,-1.730931,0.294151,0.360694,0.000000,F339
118.179500,24.787500,6.848071,-1.623606,0.311006,0.326497,0.000000,F340
118.589000,24.545000,6.305081,-1.998122,0.500000,0.500000,0.000000,F341
117.217000,24.584500,6.322580,-1.752629,0.311006,0.304795,0.000000,F342
116.222000,24.459000,7.004608,-1.793119,0.500000,0.500000,0.000000,F343
115.415500,24.388000,6.362090,-1.410725,0.328976,0.286531,0.000000,F344
116.801000,24.287500,6.386892,-1.702172,0.317057,0.275182,0.000000,F345
117.890500,24.109500,7.176550,-1.608312,0.364314,0.442408,0.000000,F346
117.288500,24.005500,8.541294,-1.827674,0.559017,0.505371,0.000000,F347
116.308000,23.911000,5.506071,-1.406659,0.366197,0.320156,0.000000,F348
115.539000,23.865000,6.001840,-3.191677,0.600000,0.500000,0.000000,F349
117.395500,23.601000,7.410361,-2.927795,0.583095,0.485412,0.000000,F350
116.382000,23.451000,6.999999,-2.593457,0.600000,0.500000,0.000000,F351
116.089000,23.113000,6.574258,-2.196408,0.497016,0.363352,0.000000,F352
115.194500,23.117500,7.054253,-1.170470,0.360694,0.320156,0.000000,F353
116.446000,22.956000,6.097768,-2.093592,0.500000,0.400000,0.000000,F354
110.360000,33.200000,6.247579,-2.300000,0.221811,0.215561,0.000000,F355
104.088000,26.251000,7.511216,-2.667841,0.500000,0.400000,0.000000,F357
104.633000,28.741000,6.223383,-2.268954,0.700000,0.700000,0.000000,F360
105.046000,25.739000,6.509036,-1.869799,0.400000,0.400000,0.000000,F363
105.034000,27.849500,7.189555,-1.989887,0.515849,0.598883,0.000000,F364
105.137000,31.767000,6.138854,-2.669986,0.800000,0.800000,0.000000,F365
105.615000,27.154000,6.115884,-2.670966,0.400000,0.400000,0.000000,F369
105.929000,26.261000,6.711691,-2.471611,0.400000,0.400000,0.000000,F370
106.539000,27.556000,6.318034,-2.172867,0.400000,0.400000,0.000000,F374
106.574000,31.659000,5.938667,-2.072939,0.400000,0.400000,0.000000,F375
106.730000,25.442000,6.708006,-2.373261,0.500000,0.400000,0.000000,F377
107.081000,29.150000,5.426002,-2.773986,0.400000,0.400000,0.000000,F379
107.347000,28.257000,6.521633,-2.074535,0.400000,0.400000,0.000000,F380
107.565000,32.964000,7.645759,-3.240000,0.364980,0.421927,0.000000,F385
108.040000,32.080000,5.960000,-2.480000,0.297209,0.382710,0.000000,F389
108.099000,29.487000,5.573920,-2.178045,0.367967,0.446542,0.000000,F390
108.123000,25.205500,7.003597,-2.093095,0.286531,0.312410,0.000000,F391
108.260000,21.533000,6.290690,-1.776426,0.500000,0.400000,0.000000,F392
108.643000,22.737000,6.796022,-1.977222,0.500000,0.400000,0.000000,F393
108.699000,24.353000,6.103322,-1.277338,0.600000,0.600000,0.000000,F394
108.855000,31.526000,5.538489,-2.577662,0.500000,0.500000,0.000000,F395
108.883500,28.903500,4.692577,-2.338844,0.690308,0.352456,0.000000,F396
108.920000,27.207500,6.998427,-3.208919,0.281780,0.256125,0.000000,F397
109.141000,25.940000,6.110787,-1.378257,0.400000,0.300000,0.000000,F398
109.263000,25.059000,7.206673,-2.078511,0.600000,0.600000,0.000000,F399
109.388500,23.881000,5.325593,-1.789374,0.329735,0.213600,0.000000,F400
109.586000,27.955000,5.920573,-3.179184,0.900000,0.800000,0.000000,F402
109.601000,21.912000,6.571290,-1.459608,0.357806,0.279508,0.000000,F403
109.868000,27.242000,6.117141,-2.479771,0.500000,0.500000,0.000000,F404
109.929000,29.019000,6.460000,-2.330000,0.376337,0.400822,0.000000,F405
110.140000,20.868000,6.488087,-2.380339,0.600000,0.500000,0.000000,F406
110.288500,26.100500,5.950864,-1.840312,0.296816,0.223607,0.000000,F407
110.401500,23.592000,5.990035,-1.825444,0.333017,0.253032,0.000000,F408
110.413000,29.995000,6.305440,-1.275468,0.350036,0.343111,0.000000,F409
110.402000,24.505000,6.292150,-2.220445,0.314006,0.250000,0.000000,F410
110.545000,22.258000,7.494167,-1.481185,0.700000,0.700000,0.000000,F411
110.592000,32.084000,6.360000,-2.381283,0.337672,0.287924,0.000000,F412
110.917500,22.706500,6.413114,-1.181000,0.491452,0.372022,0.000000,F413
111.002000,25.918000,5.365524,-2.471072,0.608769,0.550568,0.000000,F414
111.184500,27.189500,6.103515,-2.151245,0.308058,0.279508,0.000000,F415
111.188000,28.651000,5.224264,-1.582529,0.700000,0.700000,0.000000,F416
111.303500,22.315000,6.867287,-2.561389,0.467547,0.367967,0.000000,F417
111.210500,29.616500,6.344598,-1.526299,0.264055,0.329735,0.000000,F418
111.317500,21.497500,6.905462,-1.696418,0.406971,0.314006,0.000000,F419
111.363000,25.256000,7.207892,-2.282896,0.500000,0.400000,0.000000,F420
111.599500,24.395000,7.516950,-1.606695,0.364314,0.230705,0.000000,F421
111.791500,26.500500,5.726921,-1.886888,0.308058,0.289007,0.000000,F422
112.102000,23.401000,6.749725,-1.642224,0.696581,0.565685,0.000000,F424
112.275000,25.396000,6.608658,-3.284807,0.700000,0.600000,0.000000,F425
112.199000,22.595000,7.417911,-1.452323,0.469068,0.357806,0.000000,F426
112.185500,30.016000,6.195678,-1.102295,0.522015,0.484665,0.000000,F427
112.209000,28.784500,6.387496,-2.217344,0.279508,0.291548,0.000000,F428
112.317000,31.052000,6.436614,-2.184896,0.500000,0.500000,0.000000,F429
112.403500,22.084500,6.401770,-1.682542,0.382786,0.269258,0.000000,F430
112.498000,23.906500,5.430906,-2.512636,0.378021,0.382884,0.000000,F431
112.594500,24.782000,7.252870,-0.667733,0.396989,0.422019,0.000000,F432
112.701500,23.408000,7.834788,-1.502853,0.289007,0.286531,0.000000,F433
112.906000,22.991000,5.908821,-1.403072,0.331059,0.371652,0.000000,F434
112.995000,26.007000,8.045828,-1.628154,0.363352,0.317057,0.000000,F435
113.084500,22.198500,6.552083,-2.653237,0.328976,0.296816,0.000000,F436
113.252000,23.749000,6.801139,-2.686860,0.900000,0.800000,0.000000,F437
113.219000,22.808500,6.223467,-1.528415,0.393573,0.396989,0.000000,F438
113.370000,30.852000,6.335711,-2.287108,0.500000,0.500000,0.000000,F439
113.314000,22.502500,6.167776,-2.103510,0.347311,0.336341,0.000000,F440
113.493500,22.106000,6.391914,-1.498677,0.474236,0.364314,0.000000,F441
113.692000,22.886500,6.328611,-1.273884,0.360694,0.314006,0.000000,F442
113.677500,23.591000,6.380208,-1.008854,0.360555,0.320156,0.000000,F443
113.683500,27.296500,8.118940,-3.013866,0.449472,0.384838,0.000000,F444
113.547000,28.470000,6.623658,-1.387480,0.500000,0.500000,0.000000,F445
113.915000,26.088500,7.406024,-1.014143,0.317057,0.219317,0.000000,F446
114.121000,24.054000,7.102607,-1.888688,0.600000,0.500000,0.000000,F447
114.195000,23.213500,5.694426,-1.064417,0.456508,0.384187,0.000000,F448
114.222500,22.602500,7.268035,-1.784475,0.396989,0.273130,0.000000,F449
114.224000,29.401500,6.824201,-1.544478,0.323303,0.346554,0.000000,F450
114.386000,27.810000,7.040262,-0.964608,0.519711,0.469068,0.000000,F451
114.894000,24.413000,7.107188,-1.415152,0.522015,0.503016,0.000000,F452
114.804000,22.606000,6.778070,-1.465068,0.317057,0.357106,0.000000,F453
114.949000,28.542000,6.024144,-2.190433,0.600000,0.500000,0.000000,F454
114.959000,23.538000,7.400314,-2.290454,0.500000,0.400000,0.000000,F455
115.027000,25.847000,6.711042,-2.290597,0.600000,0.500000,0.000000,F456
115.408500,27.893500,6.400468,-1.725710,0.369087,0.305164,0.000000,F457
115.681500,30.608000,6.687353,-1.655970,0.416083,0.357806,0.000000,F458
116.308500,26.315500,7.036715,-1.936660,0.340000,0.294151,0.000000,F459
116.212000,27.583000,6.564705,-1.691562,0.316228,0.284121,0.000000,F460
116.792500,29.585000,6.764714,-2.262154,0.331059,0.410030,0.000000,F462
117.415000,31.213000,6.048982,-2.242836,0.438634,0.477074,0.000000,F463
117.318500,27.590000,6.604764,-1.042737,0.299541,0.286531,0.000000,F464
117.690000,29.205000,7.133822,-1.353100,0.284121,0.267442,0.000000,F465
117.699000,28.315000,6.086621,-1.318119,0.378021,0.281780,0.000000,F466
117.902500,30.587000,6.132302,-1.958338,0.454533,0.344819,0.000000,F467
118.184500,30.018000,6.260925,-1.183617,0.375000,0.296816,0.000000,F468
118.546000,28.039000,6.521820,-1.698031,0.600000,0.500000,0.000000,F469
119.082000,29.609000,6.434868,-1.059563,0.370000,0.311006,0.000000,F470
108.968000,18.448000,5.777896,-2.077897,0.600000,0.500000,0.000000,F471
109.697000,19.920000,5.807055,-1.344704,0.360555,0.284121,0.000000,F472
110.600000,19.279500,4.845694,-2.005650,0.369087,0.286531,0.000000,F473
110.996000,19.622000,4.586512,-1.021060,0.296816,0.244131,0.000000,F474
115.590000,29.549000,5.829250,-1.391785,0.700000,0.600000,0.000000,F476
115.969000,29.840000,6.230753,-2.192585,0.500000,0.500000,0.000000,F477
118.166000,26.633000,6.314949,-2.697227,0.700000,0.600000,0.000000,FJ02
100.062000,35.924000,8.859298,4.740283,0.400000,0.400000,0.000000,G0DT
106.058000,34.537500,7.291897,-1.470936,0.308585,0.253032,0.000000,G365
96.886000,41.128000,3.387151,2.546553,0.900000,0.800000,0.000000,GA01
98.666000,40.710000,3.085636,0.843055,0.900000,0.800000,0.000000,GA03
94.324000,39.955000,2.478988,5.451508,1.000000,0.800000,0.000000,GA05
95.318000,39.333000,5.476014,2.949597,1.100000,0.900000,0.000000,GA12
99.329000,38.646000,4.174129,3.741742,0.800000,0.800000,0.000000,GA18
100.564000,37.723000,7.969469,2.539280,0.800000,0.700000,0.000000,GA21
83.643000,28.599000,8.513685,27.670946,0.700000,0.600000,0.000000,GANS
105.649000,34.785000,7.055036,-1.871036,0.400000,0.400000,0.000000,GB08
97.012000,40.285000,2.182349,2.646307,0.900000,1.000000,0.000000,GC24
104.609500,34.349000,8.286181,-0.134452,0.225887,0.223607,0.000000,H302
97.928000,25.151000,-4.395667,-3.155489,0.800000,0.700000,0.000000,H308
98.197000,25.454000,-3.294193,-4.756019,1.000000,0.900000,0.000000,H309
99.433000,27.764000,9.017070,-11.158465,0.400000,0.400000,0.000000,H319
100.680000,26.448000,5.511209,-11.860952,0.500000,0.400000,0.000000,H334
101.388000,27.047000,8.914257,-11.762373,0.500000,0.500000,0.000000,H346
101.455000,27.668000,11.017253,-11.462508,0.600000,0.500000,0.000000,H349
101.953000,28.632000,11.322092,-10.863511,0.400000,0.400000,0.000000,H358
102.151000,27.759000,10.417899,-11.263910,0.500000,0.400000,0.000000,H359
102.228000,29.449000,10.426214,-6.064066,0.400000,0.400000,0.000000,H363
102.339000,29.135000,10.424689,-6.564290,0.700000,0.700000,0.000000,H366
102.578000,30.050000,7.129330,-3.764773,0.700000,0.700000,0.000000,H372
102.710000,27.949000,9.418981,-7.365041,0.400000,0.300000,0.000000,H376
102.655000,28.460000,9.221457,-5.964929,0.400000,0.400000,0.000000,H378
103.036000,26.642000,7.812796,-6.765701,0.600000,0.500000,0.000000,H387
103.036000,25.353000,6.306753,-8.865701,0.500000,0.500000,0.000000,H388
103.215000,30.146000,7.730005,-1.366065,0.900000,0.900000,0.000000,H391
103.970000,28.155000,7.120331,-2.367600,0.500000,0.400000,0.000000,H401
103.896000,28.955000,6.024245,-2.367450,0.400000,0.400000,0.000000,HB04
99.700000,31.697000,20.213356,-2.904498,0.230705,0.241299,0.000000,HB16
99.518500,30.292000,16.564745,-8.044336,0.210297,0.324076,0.000000,HB17
87.327000,27.049000,11.008571,35.464487,0.500000,0.400000,0.000000,HILE
104.592500,30.308500,6.595630,-0.954428,0.478774,0.433849,0.000000,HN02
103.802000,25.633000,6.508246,-3.467258,0.400000,0.300000,0.000000,HN08
112.793000,39.470000,4.783012,-1.310000,0.272539,0.255734,0.000000,HX76
86.609000,48.291500,1.116369,2.217876,0.724983,0.393573,0.000000,I304
89.650000,47.347000,1.319487,4.460275,0.400000,0.500000,0.000000,I310
86.148000,44.966000,3.202400,4.266585,0.500000,0.500000,0.000000,I333
89.125000,41.644000,1.885313,7.861236,1.000000,1.100000,0.000000,I386
85.640000,29.441000,8.618802,23.267480,0.800000,0.700000,0.000000,J337
94.457000,33.449000,21.943534,7.451253,0.700000,0.700000,0.000000,J381
96.633000,32.742000,24.040871,1.947047,0.400000,0.400000,0.000000,J392
97.054000,28.451000,14.019529,0.146225,0.600000,0.600000,0.000000,J394
97.288000,33.060000,18.342813,3.445767,0.500000,0.400000,0.000000,J397
98.323000,33.053000,20.043215,1.743733,0.500000,0.400000,0.000000,J420
83.658000,28.508000,8.213272,28.570921,0.700000,0.600000,0.000000,JALT
98.496000,39.758000,4.780070,-0.256609,1.100000,1.000000,0.000000,JQ13
80.781000,41.380000,2.277219,14.975763,1.000000,0.800000,0.000000,KARA
86.169000,41.708000,3.583495,9.166547,1.000000,0.900000,0.000000,KL19
77.175000,37.396000,-2.347487,18.781562,1.000000,1.000000,0.000000,KOKY
76.690000,37.862000,-2.645463,20.982318,1.000000,1.000000,0.000000,KOSR
83.678000,28.211000,9.011912,34.370886,0.700000,0.700000,0.000000,KUSU
88.265000,39.446000,2.172271,8.562799,1.000000,0.800000,0.000000,LOBU
86.726000,27.686000,9.611184,28.365560,0.500000,0.400000,0.000000,LUKL
84.294000,43.268000,3.390946,7.469825,1.100000,0.800000,0.000000,NANA
86.034000,28.303000,9.113672,26.166786,1.000000,0.700000,0.000000,NL10
101.500000,30.206000,14.129774,-10.362598,1.100000,0.800000,0.000000,NP24
100.910000,23.337000,-0.702933,-10.961413,0.600000,0.500000,0.000000,PE01
100.697000,22.938000,-1.504748,-8.560986,0.400000,0.400000,0.000000,PE02
86.823000,27.894000,11.212198,26.765387,0.800000,0.600000,0.000000,PHE1
113.270500,39.932000,4.062881,-1.423450,0.128062,0.128062,0.000000,S002
112.999000,39.881000,3.702709,-1.403163,0.128062,0.128062,0.000000,S003
113.558000,39.819500,4.137566,-1.698750,0.131244,0.131244,0.000000,S004
113.778000,39.881500,4.407768,-1.448981,0.116619,0.116619,0.000000,S005
113.050000,39.520000,4.010000,-2.086397,0.131487,0.132874,0.000000,S006
112.504000,39.409000,4.682589,-1.785288,0.200000,0.200000,0.000000,S007
113.052000,39.051500,4.355307,-2.083222,0.116619,0.105948,0.000000,S009
112.769500,38.921500,4.159910,-1.632922,0.131244,0.128062,0.000000,S010
112.522000,38.458500,4.573551,-1.872665,0.116619,0.116619,0.000000,S012
113.027000,38.392000,4.576806,-1.850000,0.114115,0.128927,0.000000,S014
112.740500,38.589000,4.558944,-2.082893,0.148661,0.145000,0.000000,S015
112.748000,38.241000,4.507953,-2.042898,0.119269,0.119269,0.000000,S016
112.398500,37.968000,4.752137,-1.917532,0.119269,0.116619,0.000000,S017
112.321500,37.641000,4.701210,-1.692454,0.107703,0.105948,0.000000,S018
111.500500,37.358500,4.980333,-1.886592,0.122066,0.119269,0.000000,S019
111.947000,37.244000,5.170105,-1.884119,0.600000,0.600000,0.000000,S021
112.829000,37.425000,4.471267,-2.085971,0.200000,0.200000,0.000000,S022
112.509500,37.139500,4.334801,-2.632649,0.116619,0.114127,0.000000,S023
112.250500,37.051000,4.309536,-1.127379,0.125000,0.122066,0.000000,S024
111.699500,36.819000,5.128832,-1.931800,0.114127,0.111803,0.000000,S025
111.883000,36.616000,5.066562,-2.283985,0.200000,0.200000,0.000000,S026
111.809000,36.300000,5.364805,-2.483830,0.114115,0.105935,0.000000,S027
112.027000,35.756000,5.661794,-3.084287,0.200000,0.200000,0.000000,S031
110.548000,35.631500,5.385427,-2.650593,0.122066,0.116619,0.000000,S032
111.112000,35.599000,5.960771,-0.982370,0.200000,0.200000,0.000000,S033
111.532000,35.431000,5.339961,-2.281627,0.105948,0.107703,0.000000,S034
112.817000,38.307000,4.676288,-2.585945,0.200000,0.200000,0.000000,S035
110.782000,35.334000,5.559250,-1.681680,0.200000,0.300000,0.000000,S036
110.692000,35.099000,6.373968,-1.280748,0.116619,0.114127,0.000000,S037
110.889000,34.830000,5.673252,-2.145951,0.116619,0.111803,0.000000,S039
110.290500,34.738500,5.727943,-2.140327,0.119269,0.116619,0.000000,S040
78.436000,39.950000,-0.032739,17.479570,1.000000,0.800000,0.000000,SANC
117.427000,23.708000,6.201207,-3.095665,0.500000,0.400000,0.000000,SD10
85.741000,29.591000,9.819574,23.467302,0.500000,0.400000,0.000000,SHOT
101.197000,28.021000,9.118880,-12.461989,1.000000,1.100000,0.000000,SP28
107.480500,34.781000,7.272756,-3.442406,0.235850,0.247032,0.000000,SX02
107.892000,34.423000,4.953661,-2.775664,0.400000,0.400000,0.000000,SX03
108.609000,34.408000,6.746868,-3.068574,0.271155,0.258312,0.000000,SX04
108.772500,33.849500,6.335381,-2.233748,0.195256,0.167705,0.000000,SX05
108.989000,34.390000,5.886866,-3.218969,0.238537,0.210297,0.000000,SX06
109.282000,34.127500,5.561180,-2.179277,0.305941,0.259615,0.000000,SX07
109.358000,34.451000,6.057073,-2.394352,0.313209,0.308058,0.000000,SX08
109.178000,34.782000,6.242958,-1.444165,0.170000,0.170000,0.000000,SX09
109.528500,34.587500,5.807453,-2.109530,0.165529,0.228254,0.000000,SX10
110.080000,34.579000,5.772489,-2.400107,0.165529,0.158114,0.000000,SX11
110.121000,34.920000,5.768426,-2.050151,0.167705,0.159765,0.000000,SX12
110.520000,35.558000,5.825212,-2.300566,0.189011,0.165529,0.000000,SX13
83.554000,27.874000,7.910294,36.971099,0.700000,0.600000,0.000000,TANS
75.211000,37.847000,-4.646859,25.484586,0.900000,0.800000,0.000000,TAXK
86.765000,27.835000,10.711893,26.565490,0.700000,0.600000,0.000000,TENG
118.121000,24.618000,4.505412,-3.097132,0.500000,0.400000,0.000000,TM11
83.645000,28.710000,7.414202,27.570943,0.800000,0.700000,0.000000,TUKO
105.763000,34.044000,6.451063,-1.671270,1.100000,1.000000,0.000000,TW16
87.705000,43.814000,4.296854,6.063809,0.500000,0.500000,0.000000,UL18
87.072000,38.709000,0.567352,11.164943,0.700000,0.900000,0.000000,V403
92.016000,31.457000,21.232117,13.005884,0.250000,0.212132,0.000000,WT07
88.906000,27.489000,13.011388,29.661635,0.600000,0.600000,0.000000,WT15
75.124000,39.697000,-0.137137,14.784718,1.100000,0.800000,0.000000,WUQO
107.053000,40.264000,4.186322,-2.273928,0.300000,0.300000,0.000000,X001
108.012500,39.259000,4.330378,-2.067959,0.170000,0.167705,0.000000,X002
108.400000,41.030000,3.140593,-1.908359,0.156605,0.163478,0.000000,X003
109.961500,39.869500,4.597386,-1.019985,0.165529,0.163478,0.000000,X005
110.032000,40.658000,3.259694,-1.215059,0.177553,0.177553,0.000000,X006
111.446000,40.754000,3.490259,-2.083069,0.300000,0.300000,0.000000,X007
113.179000,41.100500,2.996302,-1.033352,0.114127,0.107703,0.000000,X011
113.312000,40.222000,4.233732,-1.733495,0.172409,0.172409,0.000000,X013
113.418000,40.647500,3.309975,-1.278602,0.134536,0.125000,0.000000,X014
113.771000,39.771000,4.147444,-1.843977,0.213600,0.254018,0.000000,X016
114.180000,38.841000,4.084774,-1.924406,0.137931,0.137931,0.000000,X018
114.292500,40.422000,3.554384,-1.579527,0.134536,0.134536,0.000000,X020
114.729000,39.908500,3.597896,-1.229984,0.131244,0.131244,0.000000,X022
114.740500,39.332000,3.746229,-1.824997,0.131244,0.176139,0.000000,X023
114.928000,40.669000,3.490283,-1.390389,0.200000,0.200000,0.000000,X025
115.057500,38.901000,4.334996,-1.755328,0.128062,0.111803,0.000000,X026
115.400000,39.729500,3.937412,-1.385692,0.156205,0.152398,0.000000,X027
115.531000,40.208000,3.387636,-1.891661,0.200000,0.200000,0.000000,X029
115.618500,39.471500,4.426677,-1.350921,0.128062,0.128062,0.000000,X030
115.680500,40.367500,3.144285,-1.650989,0.172409,0.172409,0.000000,X031
115.818500,39.650500,3.987204,-1.296132,0.180278,0.221416,0.000000,X032
115.938000,39.047000,4.480912,-1.792520,0.200000,0.200000,0.000000,X036
115.947500,40.471500,3.269614,-1.091267,0.125000,0.125000,0.000000,X037
115.965000,39.452000,4.283262,-2.092577,0.300000,0.300000,0.000000,X038
116.118000,39.604000,4.484158,-1.092900,0.500000,0.500000,0.000000,X041
116.483000,39.138000,4.081479,-2.093670,0.800000,0.800000,0.000000,X044
116.944000,40.438000,2.489094,-1.894644,0.300000,0.300000,0.000000,X048
117.325000,39.670000,3.684620,-2.195450,0.200000,0.200000,0.000000,X052
117.793000,34.482000,4.555343,-3.396439,0.400000,0.400000,0.000000,X055
118.247000,40.190000,2.187697,-1.197399,0.200000,0.200000,0.000000,X062
118.701000,39.546000,2.183946,-2.298359,0.200000,0.200000,0.000000,X066
118.915000,40.417000,2.189044,-0.998811,0.200000,0.200000,0.000000,X068
119.774000,40.754000,2.291031,-1.300628,0.200000,0.200000,0.000000,X071
119.830000,40.083000,2.087086,-0.600747,0.300000,0.300000,0.000000,X072
120.707000,37.787000,2.773802,-2.302601,0.400000,0.400000,0.000000,X074
122.161000,37.384000,3.071448,-2.305675,0.300000,0.300000,0.000000,X078
114.840500,34.309500,5.707103,-1.690103,0.408932,0.407922,0.000000,X081
114.319000,35.309000,5.559631,-2.289105,0.900000,0.900000,0.000000,X082
117.073000,33.925000,3.852284,-2.294917,0.800000,0.800000,0.000000,X085
